院校名称,所在省,主管部门,院校层次,2025招生章程,院校主页链接,logo地址
驻马店幼儿师范高等专科学校,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6677664481,method-view,schId-2009059962.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2009059962.dhtml,https://t1.chei.com.cn/common/xh/14598.jpg
三门峡社会管理职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674485018,method-view,schId-1823436641.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1823436641.dhtml,https://t1.chei.com.cn/common/xh/14606.jpg
河南轻工职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676436922,method-view,schId-1825006374.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1825006374.dhtml,https://t1.chei.com.cn/common/xh/14607.jpg
河南测绘职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676114336,method-view,schId-1825963906.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1825963906.dhtml,https://t1.chei.com.cn/common/xh/14608.jpg
信阳航空职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675861902,method-view,schId-2347752368.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2347752368.dhtml,https://t1.chei.com.cn/common/xh/14634.jpg
郑州卫生健康职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6673985583,method-view,schId-2027761632.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2027761632.dhtml,https://t1.chei.com.cn/common/xh/14635.jpg
河南物流职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2044787894.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2044787894.dhtml,https://t1.chei.com.cn/common/xh/14636.jpg
河南地矿职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674118621,method-view,schId-2353265172.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2353265172.dhtml,https://t1.chei.com.cn/common/xh/14637.jpg
郑州西亚斯学院,河南,河南省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2367142635.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2367142635.dhtml,https://t1.chei.com.cn/common/xh/14654.jpg
郑州亚欧交通职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676669473,method-view,schId-2544212220.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2544212220.dhtml,https://t1.chei.com.cn/common/xh/14685.jpg
河南女子职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2925751274.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2925751274.dhtml,https://t1.chei.com.cn/common/xh/14711.jpg
河南对外经济贸易职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675984208,method-view,schId-2766800565.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2766800565.dhtml,https://t1.chei.com.cn/common/xh/14712.jpg
濮阳石油化工职业技术学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2721276083.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2721276083.dhtml,https://t1.chei.com.cn/common/xh/14713.jpg
南阳科技职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6678358093,method-view,schId-2721086032.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2721086032.dhtml,https://t1.chei.com.cn/common/xh/14714.jpg
兰考三农职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2725746604.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2725746604.dhtml,https://t1.chei.com.cn/common/xh/14715.jpg
汝州职业技术学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674670550,method-view,schId-2721257546.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2721257546.dhtml,https://t1.chei.com.cn/common/xh/14716.jpg
林州建筑职业技术学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675753155,method-view,schId-3151150718.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3151150718.dhtml,https://t1.chei.com.cn/common/xh/14717.jpg
郑州电子商务职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674932720,method-view,schId-2727336276.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2727336276.dhtml,https://t1.chei.com.cn/common/xh/14718.jpg
郑州轨道工程职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676220905,method-view,schId-2706301674.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2706301674.dhtml,https://t1.chei.com.cn/common/xh/14719.jpg
郑州体育职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676736439,method-view,schId-2717701913.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2717701913.dhtml,https://t1.chei.com.cn/common/xh/14720.jpg
洛阳文化旅游职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3156214940.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3156214940.dhtml,https://t1.chei.com.cn/common/xh/14750.jpg
周口文理职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674681345,method-view,schId-3156244130.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3156244130.dhtml,https://t1.chei.com.cn/common/xh/14751.jpg
信阳艺术职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3156244781.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3156244781.dhtml,https://t1.chei.com.cn/common/xh/14752.jpg
郑州城建职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675823738,method-view,schId-3156245850.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3156245850.dhtml,https://t1.chei.com.cn/common/xh/14753.jpg
郑州医药健康职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675931422,method-view,schId-3156248653.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3156248653.dhtml,https://t1.chei.com.cn/common/xh/14754.jpg
南阳工艺美术职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674782935,method-view,schId-5121879211.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5121879211.dhtml,https://t1.chei.com.cn/common/xh/14789.jpg
濮阳科技职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5479722488.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5479722488.dhtml,https://t1.chei.com.cn/common/xh/14790.jpg
商丘幼儿师范高等专科学校,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6673904338,method-view,schId-5353598254.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5353598254.dhtml,https://t1.chei.com.cn/common/xh/14791.jpg
周口理工职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5353599370.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5353599370.dhtml,https://t1.chei.com.cn/common/xh/14792.jpg
焦作新材料职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5479737467.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5479737467.dhtml,https://t1.chei.com.cn/common/xh/14793.jpg
开封职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5453803615.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5453803615.dhtml,https://t1.chei.com.cn/common/xh/14794.jpg
洛阳商业职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5441547232.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5441547232.dhtml,https://t1.chei.com.cn/common/xh/14795.jpg
郑州软件职业技术学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674465413,method-view,schId-4703105643.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-4703105643.dhtml,https://t1.chei.com.cn/common/xh/14796.jpg
郑州智能科技职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6677141603,method-view,schId-4758402974.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-4758402974.dhtml,https://t1.chei.com.cn/common/xh/14797.jpg
郑州食品工程职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5479749756.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5479749756.dhtml,https://t1.chei.com.cn/common/xh/14812.jpg
郑州汽车工程职业学院,河南,河南省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5353602887.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5353602887.dhtml,https://t1.chei.com.cn/common/xh/14813.jpg
郑州美术学院,河南,河南省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6678297851,method-view,schId-4663574789.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-4663574789.dhtml,https://t1.chei.com.cn/common/xh/14831.jpg
驻马店农业工程职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6660585726,method-view,schId-5530935972.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5530935972.dhtml,https://t1.chei.com.cn/common/xh/14861.jpg
信阳科技职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675905022,method-view,schId-5638179069.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5638179069.dhtml,https://t1.chei.com.cn/common/xh/14862.jpg
信阳工程职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674925479,method-view,schId-5544321971.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5544321971.dhtml,https://t1.chei.com.cn/common/xh/14863.jpg
周口城市职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676209174,method-view,schId-5530937647.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5530937647.dhtml,https://t1.chei.com.cn/common/xh/14864.jpg
河南新乡工商职业学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676125335,method-view,schId-5638187993.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5638187993.dhtml,https://t1.chei.com.cn/common/xh/14865.jpg
河南体育学院,河南,河南省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6131173517.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-6131173517.dhtml,https://t1.chei.com.cn/common/xh/14879.jpg
平顶山职业技术学院,河南,河南省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675781244,method-view,schId-5495814.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5495814.dhtml,https://t1.chei.com.cn/common/xh/50709.jpg
战略支援部队信息工程大学,河南,中央军委训练管理部,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1980498607.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1980498607.dhtml,https://t1.chei.com.cn/common/xh/91037.jpg
武汉大学,湖北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-383.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-383.dhtml,https://t1.chei.com.cn/common/xh/10486.jpg
华中科技大学,湖北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-384.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-384.dhtml,https://t1.chei.com.cn/common/xh/10487.jpg
武汉科技大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6671390424,method-view,schId-385.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-385.dhtml,https://t1.chei.com.cn/common/xh/10488.jpg
长江大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6649749336,method-view,schId-386.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-386.dhtml,https://t1.chei.com.cn/common/xh/10489.jpg
武汉工程大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6670206490,method-view,schId-387.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-387.dhtml,https://t1.chei.com.cn/common/xh/10490.jpg
中国地质大学(武汉),湖北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-388.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-388.dhtml,https://t1.chei.com.cn/common/xh/10491.jpg
武汉纺织大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650340831,method-view,schId-389.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-389.dhtml,https://t1.chei.com.cn/common/xh/10495.jpg
武汉轻工大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650389032,method-view,schId-390.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-390.dhtml,https://t1.chei.com.cn/common/xh/10496.jpg
武汉理工大学,湖北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-391.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-391.dhtml,https://t1.chei.com.cn/common/xh/10497.jpg
湖北工业大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650532226,method-view,schId-392.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-392.dhtml,https://t1.chei.com.cn/common/xh/10500.jpg
华中农业大学,湖北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-393.dhtml,https://t1.chei.com.cn/common/xh/10504.jpg
湖北中医药大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6645816159,method-view,schId-394.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-394.dhtml,https://t1.chei.com.cn/common/xh/10507.jpg
华中师范大学,湖北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-395.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-395.dhtml,https://t1.chei.com.cn/common/xh/10511.jpg
湖北大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6649532381,method-view,schId-396.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-396.dhtml,https://t1.chei.com.cn/common/xh/10512.jpg
湖北师范大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6649501727,method-view,schId-397.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-397.dhtml,https://t1.chei.com.cn/common/xh/10513.jpg
黄冈师范学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6627245138,method-view,schId-398.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-398.dhtml,https://t1.chei.com.cn/common/xh/10514.jpg
湖北民族大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6669900367,method-view,schId-399.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-399.dhtml,https://t1.chei.com.cn/common/xh/10517.jpg
汉江师范学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6649613337,method-view,schId-400.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-400.dhtml,https://t1.chei.com.cn/common/xh/10518.jpg
湖北文理学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650745833,method-view,schId-401.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-401.dhtml,https://t1.chei.com.cn/common/xh/10519.jpg
中南财经政法大学,湖北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-402.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-402.dhtml,https://t1.chei.com.cn/common/xh/10520.jpg
武汉体育学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6649495434,method-view,schId-403.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-403.dhtml,https://t1.chei.com.cn/common/xh/10522.jpg
湖北美术学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6644483049,method-view,schId-404.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-404.dhtml,https://t1.chei.com.cn/common/xh/10523.jpg
中南民族大学,湖北,国家民族事务委员会,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-405.dhtml,https://t1.chei.com.cn/common/xh/10524.jpg
湖北汽车工业学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6654577032,method-view,schId-406.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-406.dhtml,https://t1.chei.com.cn/common/xh/10525.jpg
湖北工程学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6649771490,method-view,schId-407.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-407.dhtml,https://t1.chei.com.cn/common/xh/10528.jpg
武汉职业技术大学,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650265517,method-view,schId-621.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-621.dhtml,https://t1.chei.com.cn/common/xh/10834.jpg
湖北理工学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6627554177,method-view,schId-668.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-668.dhtml,https://t1.chei.com.cn/common/xh/10920.jpg
湖北科技学院,湖北,湖北省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647632310,method-view,schId-669.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-669.dhtml,https://t1.chei.com.cn/common/xh/10927.jpg
