major_code,major_name,major_raw
0N,市场营销,0N市场营销
0N,广播电视学,0N广播电视学
0N,广播电视编导,0N广播电视编导
0N,应用化学,0N应用化学
0N,应用心理学,0N应用心理学
0N,应用心理学(师范类、创新实验班),0N应用心理学(师范类、创新实验班)
0N,应用物理学,0N应用物理学
0N,应用物理学(应用物理学—电子信息科学与技术双学士学位),0N应用物理学(应用物理学—电子信息科学与技术双学士学位)
0N,应用英语,0N应用英语
0N,应用韩语,0N应用韩语
0N,康复治疗学,0N康复治疗学
0N,建筑学,0N建筑学
0N,微电子科学与工程,0N微电子科学与工程
0N,微电子科学与工程(集成电路设计),0N微电子科学与工程(集成电路设计)
0N,德语,0N德语
0N,意大利语,0N意大利语
0N,戏剧学(舞台美术史论),0N戏剧学(舞台美术史论)
0N,戏剧影视文学(戏曲文学),0N戏剧影视文学(戏曲文学)
0N,护理,0N护理
0N,护理学,0N护理学
0N,护理学(中外合作办学),0N护理学(中外合作办学)
0N,教育学(师范类),0N教育学(师范类)
0N,教育技术学(师范类，经亨颐实验班),0N教育技术学(师范类，经亨颐实验班)
0N,数字媒体技术,0N数字媒体技术
0N,数字媒体技术(校企合作，与山东创新谷信息科技集团有限公司合作),0N数字媒体技术(校企合作，与山东创新谷信息科技集团有限公司合作)
0N,数学与应用数学,0N数学与应用数学
0N,数学类,0N数学类
0N,数据科学与大数据技术,0N数据科学与大数据技术
0N,数控技术,0N数控技术
0N,新能源材料与器件,0N新能源材料与器件
0N,新能源汽车技术,0N新能源汽车技术
0N,新能源科学与工程,0N新能源科学与工程
0N,旅游地学与规划工程,0N旅游地学与规划工程
0N,旅游管理,0N旅游管理
0N,无人机应用技术,0N无人机应用技术
0N,日语,0N日语
0N,智能医学工程,0N智能医学工程
0N,机器人工程,0N机器人工程
0N,机械电子工程,0N机械电子工程
0N,机械设计制造及其自动化,0N机械设计制造及其自动化
0N,机械设计制造及其自动化(中外合作办学)(合作高校为德国富特旺根应用,0N机械设计制造及其自动化(中外合作办学)(合作高校为德国富特旺根应用
0N,材料物理(新能源材料拔尖创新实验班),0N材料物理(新能源材料拔尖创新实验班)
0N,材料科学与工程,0N材料科学与工程
0N,材料类,0N材料类
0N,材料类(新材料智造方向),0N材料类(新材料智造方向)
0N,核化工与核燃料工程,0N核化工与核燃料工程
0N,植物生产类,0N植物生产类
0N,汉语言文学,0N汉语言文学
0N,汉语言文学(含师范),0N汉语言文学(含师范)
0N,汉语言文学(含师范类),0N汉语言文学(含师范类)
0N,汉语言文学(师范类),0N汉语言文学(师范类)
0N,法学,0N法学
0N,法学(与中国政法大学联合学位),0N法学(与中国政法大学联合学位)
0N,法学(经济法),0N法学(经济法)
0N,测控技术与仪器,0N测控技术与仪器
0N,测绘工程,0N测绘工程
0N,消防工程,0N消防工程
0N,焊接技术与工程,0N焊接技术与工程
0N,物流管理,0N物流管理
0N,物流管理(数智运营),0N物流管理(数智运营)
0N,物联网工程,0N物联网工程
0N,物联网工程技术,0N物联网工程技术
0N,环境工程,0N环境工程
0N,环境监测技术,0N环境监测技术
0N,环境科学,0N环境科学
0N,环境科学与工程,0N环境科学与工程
0N,现代通信技术,0N现代通信技术
0N,生物制药,0N生物制药
0N,生物制药(中外合作办学),0N生物制药(中外合作办学)
0N,生物医学工程,0N生物医学工程
0N,生物科学,0N生物科学
0N,电子信息工程,0N电子信息工程
0N,电子信息科学与技术,0N电子信息科学与技术
0N,电子信息类,0N电子信息类
0N,电子商务,0N电子商务
0N,电子商务及法律,0N电子商务及法律
0N,电气工程及其自动化,0N电气工程及其自动化
0N,电气自动化技术,0N电气自动化技术
0N,矿物资源工程(含卓越工程师班),0N矿物资源工程(含卓越工程师班)
0N,社会科学试验班,0N社会科学试验班
0N,科学教育(师范类),0N科学教育(师范类)
0N,精神医学,0N精神医学
0N,经济与贸易类,0N经济与贸易类
0N,经济学(数量经济学拔尖人才创新班),0N经济学(数量经济学拔尖人才创新班)
0N,经济统计学,0N经济统计学
0N,统计学,0N统计学
0N,编辑出版学,0N编辑出版学
0N,网络与新媒体,0N网络与新媒体
0N,网络工程,0N网络工程
0N,翻译(中英法复语实验班),0N翻译(中英法复语实验班)
0N,能源与动力工程,0N能源与动力工程
0N,能源动力类,0N能源动力类
0N,自动化,0N自动化
0N,航空航天类,0N航空航天类
0N,船舶与海洋工程(中外合作办学),0N船舶与海洋工程(中外合作办学)
0N,艺术史论,0N艺术史论
0N,艺术教育,0N艺术教育
0N,艺术管理(国际文化交流),0N艺术管理(国际文化交流)
0N,英语,0N英语
0N,英语(师范类),0N英语(师范类)
0N,药学,0N药学
0N,行政管理,0N行政管理
0N,计算机科学与技术,0N计算机科学与技术
0N,计算机类,0N计算机类
0N,计算机类(勤信实验班),0N计算机类(勤信实验班)
0N,财务管理,0N财务管理
0N,跨境电子商务,0N跨境电子商务
0N,车辆工程,0N车辆工程
0N,软件工程,0N软件工程
0N,软件技术,0N软件技术
0N,通信工程,0N通信工程
0N,道路桥梁与渡河工程,0N道路桥梁与渡河工程
0N,遥感科学与技术,0N遥感科学与技术
0N,酒店管理与数字化运营,0N酒店管理与数字化运营
0N,金融学,0N金融学
0N,金融工程,0N金融工程
0N,金融数学,0N金融数学
0N,阿拉伯语,0N阿拉伯语
0N,预防医学,0N预防医学
0N,风力发电工程技术,0N风力发电工程技术
0N,飞行器适航技术,0N飞行器适航技术
0N,食品智能加工技术,0N食品智能加工技术
0N,食品科学与工程类,0N食品科学与工程类
0N,食品营养与健康,0N食品营养与健康
0N,食品质量与安全,0N食品质量与安全
0N,高分子材料与工程,0N高分子材料与工程
0N,高分子材料与工程(含新能源与功能高分子方向、创新实验班),0N高分子材料与工程(含新能源与功能高分子方向、创新实验班)
0N,高速铁路客运服务,0N高速铁路客运服务
0P,人工智能技术应用,0P 人工智能技术应用
0P,健康管理,0P 健康管理
0P,国际经济与贸易,0P 国际经济与贸易
0P,大数据与会计,0P 大数据与会计
0P,大数据与财务管理,0P 大数据与财务管理
0P,大数据技术,0P 大数据技术
0P,学前教育(师范类),0P 学前教育(师范类)
0P,工业产品质量检测技术,0P 工业产品质量检测技术
0P,工程造价,0P 工程造价
0P,康复治疗技术,0P 康复治疗技术
0P,建筑工程技术,0P 建筑工程技术
0P,建筑装饰工程技术,0P 建筑装饰工程技术
0P,影视编导,0P 影视编导
0P,护理,0P 护理
0P,旅游管理,0P 旅游管理
0P,旅游英语,0P 旅游英语
0P,机电一体化技术,0P 机电一体化技术
0P,物联网工程技术,0P 物联网工程技术
0P,现代农业装备应用技术,0P 现代农业装备应用技术
0P,现代物流管理,0P 现代物流管理
0P,石油化工技术,0P 石油化工技术
0P,空中乘务,0P 空中乘务
0P,网络营销与直播电商,0P 网络营销与直播电商
0P,老年保健与管理,0P 老年保健与管理
0P,航空物流管理,0P 航空物流管理
0P,计算机应用技术,0P 计算机应用技术
0P,软件技术,0P 软件技术
0P,飞机机电设备维修,0P 飞机机电设备维修
0P,中医学,0P中医学
0P,临床医学,0P临床医学
0P,交通工程,0P交通工程
0P,交通运输,0P交通运输
0P,人工智能,0P人工智能
0P,人工智能技术应用,0P人工智能技术应用
0P,会展经济与管理,0P会展经济与管理
0P,会计学,0P会计学
0P,供应链管理(智慧供应链),0P供应链管理(智慧供应链)
0P,信息与计算科学,0P信息与计算科学
0P,健康服务与管理,0P健康服务与管理
0P,光电信息科学与工程,0P光电信息科学与工程
0P,公共事业管理,0P公共事业管理
0P,农业资源与环境,0P农业资源与环境
0P,农林经济管理,0P农林经济管理
0P,助产学,0P助产学
0P,劳动与社会保障,0P劳动与社会保障
0P,化学(师范类),0P化学(师范类)
0P,化学工程与工艺,0P化学工程与工艺
0P,化学生物学,0P化学生物学
0P,化学类,0P化学类
0P,医学影像技术,0P医学影像技术
0P,医学检验技术,0P医学检验技术
0P,卫生检验与检疫,0P卫生检验与检疫
0P,历史学,0P历史学
0P,口腔医学,0P口腔医学
0P,国际经济与贸易,0P国际经济与贸易
0P,土地资源管理,0P土地资源管理
0P,地理空间信息工程,0P地理空间信息工程
0P,城乡规划,0P城乡规划
0P,基础医学,0P基础医学
0P,大数据与会计,0P大数据与会计
0P,大数据技术,0P大数据技术
0P,大数据管理与应用,0P大数据管理与应用
0P,学前教育,0P学前教育
0P,学前教育(师范类),0P学前教育(师范类)
0P,安全工程,0P安全工程
0P,小学道德与法治教育(师范类),0P小学道德与法治教育(师范类)
0P,工业工程,0P工业工程
0P,工业设计,0P工业设计
0P,工商管理类(会计学院),0P工商管理类(会计学院)
0P,工程力学,0P工程力学
0P,工程管理,0P工程管理
0P,工程造价,0P工程造价
0P,市场营销,0P市场营销
0P,广播电视学,0P广播电视学
0P,广播电视编导,0P广播电视编导
0P,应用化学,0P应用化学
0P,应用日语,0P应用日语
0P,应用物理学,0P应用物理学
0P,应用统计学,0P应用统计学
0P,应用西班牙语,0P应用西班牙语
0P,康复治疗技术,0P康复治疗技术
0P,建筑学,0P建筑学
0P,建筑室内设计,0P建筑室内设计
0P,建筑设备工程技术(校企合作，与青岛万科物业服务有限公司合作),0P建筑设备工程技术(校企合作，与青岛万科物业服务有限公司合作)
0P,影视多媒体技术,0P影视多媒体技术
0P,德语,0P德语
0P,戏剧影视文学(戏剧创作),0P戏剧影视文学(戏剧创作)
0P,投资学,0P投资学
0P,护理,0P护理
0P,护理学,0P护理学
0P,教育技术学,0P教育技术学
0P,教育技术学(师范类),0P教育技术学(师范类)
0P,数字媒体技术,0P数字媒体技术
0P,数字经济,0P数字经济
0P,数据科学与大数据技术,0P数据科学与大数据技术
0P,数据科学与大数据技术(工学),0P数据科学与大数据技术(工学)
0P,文化产业管理,0P文化产业管理
0P,新能源汽车工程,0P新能源汽车工程
0P,新闻学,0P新闻学
0P,新闻学(卓越人才实验班),0P新闻学(卓越人才实验班)
0P,旅游管理,0P旅游管理
0P,无人驾驶航空器系统工程,0P无人驾驶航空器系统工程
0P,日语,0P日语
0P,智慧健康养老管理,0P智慧健康养老管理
0P,智能制造工程,0P智能制造工程
0P,智能建造,0P智能建造
0P,智能焊接技术,0P智能焊接技术
0P,智能电网信息工程,0P智能电网信息工程
0P,智能科学与技术,0P智能科学与技术
0P,机器人工程,0P机器人工程
0P,机械工程,0P机械工程
0P,机械电子工程,0P机械电子工程
0P,机械设计制造及其自动化,0P机械设计制造及其自动化
0P,机电一体化技术,0P机电一体化技术
0P,材料成型及控制工程,0P材料成型及控制工程
0P,材料科学与工程(材料智能科学及技术创新班),0P材料科学与工程(材料智能科学及技术创新班)
0P,汉语国际教育(师范类),0P汉语国际教育(师范类)
0P,汉语言文学(师范类),0P汉语言文学(师范类)
0P,法学,0P法学
0P,烹饪与营养教育,0P烹饪与营养教育
0P,焊接技术与工程,0P焊接技术与工程
0P,物流管理,0P物流管理
0P,物流管理与工程类,0P物流管理与工程类
0P,物理学类,0P物理学类
0P,物联网工程,0P物联网工程
0P,物联网工程技术,0P物联网工程技术
0P,环境工程,0P环境工程
0P,现代物流管理,0P现代物流管理
0P,理科试验班,0P理科试验班
0P,生态学,0P生态学
0P,生物制药,0P生物制药
0P,生物技术,0P生物技术
0P,生物科学(师范类),0P生物科学(师范类)
0P,电子信息工程,0P电子信息工程
0P,电子信息工程(创新实验班),0P电子信息工程(创新实验班)
0P,电子商务,0P电子商务
0P,电气工程及其自动化,0P电气工程及其自动化
0P,电气自动化技术,0P电气自动化技术
0P,电气自动化技术(校企合作，与广州数控设备有限公司合作),0P电气自动化技术(校企合作，与广州数控设备有限公司合作)
0P,畜牧兽医,0P畜牧兽医
0P,知识产权,0P知识产权
0P,矿物加工工程,0P矿物加工工程
0P,社会工作,0P社会工作
0P,科学教育(师范类),0P科学教育(师范类)
0P,经济统计学,0P经济统计学
0P,统计学,0P统计学
0P,网络与新媒体,0P网络与新媒体
0P,网络工程技术,0P网络工程技术
0P,翻译,0P翻译
0P,翻译(涉外法律服务实验班),0P翻译(涉外法律服务实验班)
0P,能源与动力工程,0P能源与动力工程
0P,自动化,0P自动化
0P,自动化(创新实验班),0P自动化(创新实验班)
0P,艺术管理,0P艺术管理
0P,英语,0P英语
0P,英语(中外合作办学)(中美合作),0P英语(中外合作办学)(中美合作)
0P,英语(师范类),0P英语(师范类)
0P,英语(法律英语实验班),0P英语(法律英语实验班)
0P,药品生产技术,0P药品生产技术
0P,药学(中外合作办学),0P药学(中外合作办学)
0P,药学(理科基地班),0P药学(理科基地班)
0P,葡萄与葡萄酒工程,0P葡萄与葡萄酒工程
0P,行政管理,0P行政管理
0P,计算机应用技术,0P计算机应用技术
0P,计算机科学与技术,0P计算机科学与技术
0P,计算机类,0P计算机类
0P,财务管理(宜宾校区),0P财务管理(宜宾校区)
0P,车辆工程,0P车辆工程
0P,软件工程,0P软件工程
0P,运动康复,0P运动康复
0P,通信工程,0P通信工程
0P,遥感科学与技术,0P遥感科学与技术
0P,酒店管理与数字化运营,0P酒店管理与数字化运营
0P,金属材料工程,0P金属材料工程
0P,金融工程,0P金融工程
0P,金融数学,0P金融数学
0P,预防医学,0P预防医学
0P,食品科学与工程类,0P食品科学与工程类
0P,食品质量与安全,0P食品质量与安全
0Q,中文,0Q 中文
0Q,云计算技术应用,0Q 云计算技术应用
